Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
01-01-2012 00:00,-1.8,-3.9,86,4,8,101.24,Fog
01-01-2012 01:00,-1.8,-3.7,87,4,8,101.24,Fog
01-01-2012 02:00,-1.8,-3.4,89,7,4,101.26,"Freezing Drizzle,Fog"
01-01-2012 03:00,-1.5,-3.2,88,6,4,101.27,"Freezing Drizzle,Fog"
01-01-2012 04:00,-1.5,-3.3,88,7,4.8,101.23,Fog
01-01-2012 05:00,-1.4,-3.3,87,9,6.4,101.27,Fog
01-01-2012 06:00,-1.5,-3.1,89,7,6.4,101.29,Fog
01-01-2012 07:00,-1.4,-3.6,85,7,8,101.26,Fog
01-01-2012 08:00,-1.4,-3.6,85,9,8,101.23,Fog
01-01-2012 09:00,-1.3,-3.1,88,15,4,101.2,Fog
01-01-2012 10:00,-1,-2.3,91,9,1.2,101.15,Fog
01-01-2012 11:00,-0.5,-2.1,89,7,4,100.98,Fog
01-01-2012 12:00,-0.2,-2,88,9,4.8,100.79,Fog
01-01-2012 13:00,0.2,-1.7,87,13,4.8,100.58,Fog
01-01-2012 14:00,0.8,-1.1,87,20,4.8,100.31,Fog
01-01-2012 15:00,1.8,-0.4,85,22,6.4,100.07,Fog
01-01-2012 16:00,2.6,-0.2,82,13,12.9,99.93,Mostly Cloudy
01-01-2012 17:00,3,0,81,13,16.1,99.81,Cloudy
01-01-2012 18:00,3.8,1,82,15,12.9,99.74,Rain
01-01-2012 19:00,3.1,1.3,88,15,12.9,99.68,Rain
01-01-2012 20:00,3.2,1.3,87,19,25,99.5,Cloudy
01-01-2012 21:00,4,1.7,85,20,25,99.39,Cloudy
01-01-2012 22:00,4.4,1.9,84,24,19.3,99.32,Rain Showers
01-01-2012 23:00,5.3,2,79,30,25,99.31,Cloudy
01-02-2012 00:00,5.2,1.5,77,35,25,99.26,Rain Showers
01-02-2012 01:00,4.6,0,72,39,25,99.26,Cloudy
01-02-2012 02:00,3.9,-0.9,71,32,25,99.26,Mostly Cloudy
01-02-2012 03:00,3.7,-1.5,69,33,25,99.3,Mostly Cloudy
01-02-2012 04:00,2.9,-2.3,69,32,25,99.26,Mostly Cloudy
01-02-2012 05:00,2.6,-2.3,70,32,25,99.21,Mostly Cloudy
01-02-2012 06:00,2.3,-2.6,70,26,25,99.18,Mostly Cloudy
01-02-2012 07:00,2,-2.9,70,33,25,99.14,Mostly Cloudy
01-02-2012 08:00,1.9,-3.3,68,39,24.1,99.14,Mostly Cloudy
01-02-2012 09:00,1.8,-3.7,67,44,24.1,99.14,Mostly Cloudy
01-02-2012 10:00,1.5,-4.1,66,43,24.1,99.18,Mostly Cloudy
01-02-2012 11:00,2.2,-3.5,66,30,24.1,99.19,Mostly Cloudy
01-02-2012 12:00,1.7,-6.2,56,48,24.1,99.21,Mainly Clear
01-02-2012 13:00,1.1,-6.5,57,37,24.1,99.27,Mostly Cloudy
01-02-2012 14:00,1.1,-6.8,56,33,24.1,99.33,Mostly Cloudy
01-02-2012 15:00,0,-7,59,33,24.1,99.41,Mostly Cloudy
01-02-2012 16:00,-0.7,-8.7,55,24,24.1,99.5,Mostly Cloudy
01-02-2012 17:00,-2.1,-9.5,57,22,25,99.66,Snow Showers
01-02-2012 18:00,-4.1,-11.4,57,28,25,99.86,Mostly Cloudy
01-02-2012 19:00,-4.8,-12.1,57,24,25,100,Mostly Cloudy
01-02-2012 20:00,-5.6,-13.4,54,24,25,100.07,Snow Showers
01-02-2012 21:00,-5.8,-12.8,58,26,25,100.15,Snow Showers
01-02-2012 22:00,-7,-14.7,54,20,25,100.26,Cloudy
01-02-2012 23:00,-7.4,-14.1,59,17,19.3,100.27,Snow Showers
01-03-2012 00:00,-9,-16,57,28,25,100.35,Snow Showers
01-03-2012 01:00,-9.7,-17.2,54,20,25,100.43,Cloudy
01-03-2012 02:00,-10.5,-15.8,65,22,12.9,100.53,Snow Showers
01-03-2012 03:00,-11.3,-18.7,54,33,25,100.61,Snow Showers
01-03-2012 04:00,-12.6,-20.1,53,24,25,100.68,Cloudy
01-03-2012 05:00,-12.9,-19.1,60,22,25,100.76,Snow Showers
01-03-2012 06:00,-13.3,-19.3,61,19,25,100.85,Snow Showers
01-03-2012 07:00,-14,-19.5,63,19,25,100.95,Snow
01-03-2012 08:00,-14.8,-21.3,58,26,24.1,101.07,Mostly Cloudy
01-03-2012 09:00,-15,-21.9,56,19,24.1,101.2,Mostly Cloudy
01-03-2012 10:00,-15.3,-22.2,56,24,24.1,101.29,Cloudy
01-03-2012 11:00,-14.9,-22.2,54,22,24.1,101.33,Mostly Cloudy
01-03-2012 12:00,-14.9,-22.6,52,20,24.1,101.34,Mainly Clear
01-03-2012 13:00,-15.1,-22.4,54,22,24.1,101.34,Mainly Clear
01-03-2012 14:00,-14.9,-22.9,50,22,24.1,101.38,Mainly Clear
01-03-2012 15:00,-14.8,-22.2,53,19,24.1,101.44,Mainly Clear
01-03-2012 16:00,-15.3,-22.9,52,22,24.1,101.51,Mainly Clear
01-03-2012 17:00,-15.8,-23.2,53,22,24.1,101.58,Mainly Clear
01-03-2012 18:00,-16.3,-23.8,52,24,25,101.64,Mainly Clear
01-03-2012 19:00,-16.9,-24.8,50,24,25,101.74,Clear
01-03-2012 20:00,-17.3,-25.4,49,24,25,101.82,Mainly Clear
01-03-2012 21:00,-17,-24.6,52,15,25,101.86,Mostly Cloudy
01-03-2012 22:00,-17.1,-24.6,52,20,25,101.86,Mostly Cloudy
01-03-2012 23:00,-17.3,-24.2,55,17,25,101.87,Mostly Cloudy
01-04-2012 00:00,-17.5,-24.2,56,13,25,101.88,Mostly Cloudy
01-04-2012 01:00,-17.9,-24.1,58,11,25,101.86,Mainly Clear
01-04-2012 02:00,-18.1,-23.8,61,15,25,101.89,Mainly Clear
01-04-2012 03:00,-18.5,-24.6,59,13,25,101.88,Mainly Clear
01-04-2012 04:00,-18.5,-24.6,59,13,25,101.82,Mainly Clear
01-04-2012 05:00,-18.6,-24,62,9,25,101.77,Mainly Clear
01-04-2012 06:00,-18.5,-24.1,61,11,25,101.74,Cloudy
01-04-2012 07:00,-18.2,-24.1,60,11,25,101.75,Cloudy
01-04-2012 08:00,-17.8,-24.2,57,17,24.1,101.73,Mostly Cloudy
01-04-2012 09:00,-16.8,-22.5,61,9,24.1,101.68,Mostly Cloudy
01-04-2012 10:00,-15.2,-20.6,63,7,24.1,101.54,Mostly Cloudy
01-04-2012 11:00,-14.2,-21.1,56,13,24.1,101.41,Mostly Cloudy
01-04-2012 12:00,-13.7,-21.7,51,11,24.1,101.25,Snow
01-04-2012 13:00,-12.4,-20.1,53,11,24.1,101.07,Cloudy
01-04-2012 14:00,-11.3,-19,53,7,19.3,100.97,Snow
01-04-2012 15:00,-10.2,-16.3,61,11,9.7,100.89,Snow
01-04-2012 16:00,-9.4,-15.5,61,13,19.3,100.79,Snow
01-04-2012 17:00,-8.9,-13.2,71,9,4.8,100.76,Snow
01-04-2012 18:00,-8.9,-12.6,75,11,9.7,100.69,Snow
01-04-2012 19:00,-8.4,-12.7,71,9,16.1,100.65,Snow
01-04-2012 20:00,-7.8,-12.1,71,9,16.1,100.61,Snow
01-04-2012 21:00,-7.6,-11.6,73,7,11.3,100.54,Snow
01-04-2012 22:00,-9.5,-12.7,77,6,9.7,100.5,Snow
01-04-2012 23:00,-9.6,-12.6,79,6,9.7,100.42,Snow
01-05-2012 00:00,-8.8,-11.7,79,4,9.7,100.32,Snow
01-05-2012 01:00,-7.5,-10.2,81,0,9.7,100.29,Snow
01-05-2012 02:00,-5.4,-8.3,80,9,8,100.28,Snow
01-05-2012 03:00,-5,-7.7,81,11,9.7,100.24,Snow
01-05-2012 04:00,-4.1,-6.5,83,9,4.8,100.21,Snow
01-05-2012 05:00,-7,-9.5,82,4,4,100.19,Snow
01-05-2012 06:00,-8.2,-10.7,82,6,6.4,100.26,Snow
01-05-2012 07:00,-7.1,-9.7,82,9,9.7,100.31,Snow
01-05-2012 08:00,-6.1,-9.1,79,11,9.7,100.39,Snow
01-05-2012 09:00,-6.6,-10.1,76,9,24.1,100.42,Mainly Clear
01-05-2012 10:00,-6,-10,73,17,48.3,100.45,Mainly Clear
01-05-2012 11:00,-5.6,-10.2,70,22,48.3,100.41,Mainly Clear
01-05-2012 12:00,-4.7,-9.6,69,20,48.3,100.38,Mainly Clear
01-05-2012 13:00,-4.4,-9.7,66,26,48.3,100.4,Mainly Clear
01-05-2012 14:00,-5.1,-10.7,65,22,48.3,100.46,Mainly Clear
01-05-2012 15:00,-4.3,-12,55,26,48.3,100.52,Mainly Clear
01-05-2012 16:00,-5,-12.7,55,19,24.1,100.6,Mainly Clear
01-05-2012 17:00,-6.7,-14.1,56,11,25,100.65,Mainly Clear
01-05-2012 18:00,-7.1,-14.4,56,11,25,100.71,Clear
01-05-2012 19:00,-9.2,-15.4,61,7,25,100.8,Clear
01-05-2012 20:00,-9.8,-15.7,62,9,25,100.83,Clear
01-05-2012 21:00,-9,-14.8,63,13,25,100.83,Clear
01-05-2012 22:00,-9.9,-15.7,63,7,25,100.85,Cloudy
01-05-2012 23:00,-9.4,-15.5,61,9,25,100.83,Cloudy
01-06-2012 00:00,-9.6,-16.8,56,13,25,100.81,Cloudy
01-06-2012 01:00,-10,-17.3,55,17,25,100.81,Cloudy
01-06-2012 02:00,-10.5,-16.5,61,9,25,100.84,Cloudy
01-06-2012 03:00,-10.6,-16,64,0,9.7,100.76,Snow
01-06-2012 04:00,-11.3,-16.1,68,15,3.2,100.7,Snow
01-06-2012 05:00,-11.8,-16,71,19,2.8,100.61,Snow
01-06-2012 06:00,-12,-16.2,71,22,4.8,100.58,Snow
01-06-2012 07:00,-14.4,-16.3,85,22,2.4,100.52,Snow
01-06-2012 08:00,-12.3,-16.2,73,24,11.3,100.51,Snow
01-06-2012 09:00,-12.5,-16.7,71,26,19.3,100.53,Snow
01-06-2012 10:00,-12.3,-16.3,72,28,16.1,100.47,Snow
01-06-2012 11:00,-12,-16,72,17,24.1,100.36,Snow
01-06-2012 12:00,-11.7,-15.4,74,28,19.3,100.23,Snow
01-06-2012 13:00,-11.9,-15.6,74,20,24.1,100.13,Snow
01-06-2012 14:00,-11.2,-14.8,75,19,19.3,100.07,Snow
01-06-2012 15:00,-11.5,-14.4,79,19,12.9,100.06,Snow
01-06-2012 16:00,-11.6,-14.7,78,19,19.3,100.1,Snow
01-06-2012 17:00,-11.2,-14.3,78,17,25,100.15,Snow
01-06-2012 18:00,-10.5,-13.6,78,17,19.3,100.12,Cloudy
01-06-2012 19:00,-10.5,-13.4,79,15,25,100.13,Cloudy
01-06-2012 20:00,-10.2,-13,80,11,25,100.15,Cloudy
01-06-2012 21:00,-9.5,-12.5,79,9,25,100.13,Cloudy
01-06-2012 22:00,-9.3,-12.2,79,11,19.3,100.16,Cloudy
01-06-2012 23:00,-9,-12,79,7,16.1,100.15,Cloudy
01-07-2012 00:00,-8.7,-11.7,79,6,16.1,100.13,Cloudy
01-07-2012 01:00,-8.5,-11.4,80,0,19.3,100.11,Cloudy
01-07-2012 02:00,-8.1,-11.1,79,4,19.3,100.15,Cloudy
01-07-2012 03:00,-7.8,-10.8,79,4,19.3,100.12,Cloudy
01-07-2012 04:00,-7.5,-10.5,79,6,19.3,100.1,Cloudy
01-07-2012 05:00,-6.9,-9.7,80,4,19.3,100.12,Cloudy
01-07-2012 06:00,-6.7,-9.5,80,7,16.1,100.12,Cloudy
01-07-2012 07:00,-7,-9.7,81,7,16.1,100.16,Cloudy
01-07-2012 08:00,-6.4,-9,82,9,8,100.1,"Freezing Drizzle,Fog"
01-07-2012 09:00,-6.1,-8.7,82,7,9.7,100.15,"Freezing Rain,Fog"
01-07-2012 10:00,-5.7,-8,84,7,8,100.13,Freezing Rain
01-07-2012 11:00,-5.4,-7.7,84,9,9.7,100.08,Freezing Drizzle
01-07-2012 12:00,-5.5,-7.8,84,13,9.7,100.05,Freezing Drizzle
01-07-2012 13:00,-4.8,-7.2,83,15,9.7,100.07,Freezing Rain
01-07-2012 14:00,-4.4,-6.9,83,6,8,100.09,Snow
01-07-2012 15:00,-3.7,-6.1,83,11,8,100.09,Snow
01-07-2012 16:00,-3.6,-5.9,84,0,8,100.15,Snow
01-07-2012 17:00,-3.1,-5.4,84,13,8,100.27,Snow
01-07-2012 18:00,-3.2,-5.3,85,6,9.7,100.33,Snow
01-07-2012 19:00,-3,-5,86,6,8,100.41,Snow
01-07-2012 20:00,-1.8,-3.7,87,4,9.7,100.48,Snow
01-07-2012 21:00,-1.3,-3.1,88,0,6.4,100.5,Snow
01-07-2012 22:00,-1.5,-3,89,4,4,100.54,Fog
01-07-2012 23:00,0.4,-1.5,87,22,9.7,100.62,Snow
01-08-2012 00:00,0.6,-3.2,76,32,25,100.72,Cloudy
01-08-2012 01:00,-0.6,-4.6,74,32,25,100.8,Mostly Cloudy
01-08-2012 02:00,-1.7,-6.2,71,30,25,100.98,Mostly Cloudy
01-08-2012 03:00,-3.5,-8.3,69,32,25,101.13,Mainly Clear
01-08-2012 04:00,-4.4,-9.2,69,22,25,101.21,Mainly Clear
01-08-2012 05:00,-5.9,-10.5,70,13,25,101.33,Mainly Clear
01-08-2012 06:00,-5.8,-10.8,68,13,25,101.47,Cloudy
01-08-2012 07:00,-5.6,-10.3,69,11,25,101.59,Cloudy
01-08-2012 08:00,-5.9,-10.7,69,11,24.1,101.7,Snow
01-08-2012 09:00,-6.4,-11.9,65,17,24.1,101.81,Snow
01-08-2012 10:00,-6.5,-11.6,67,17,9.7,101.89,Snow
01-08-2012 11:00,-7.1,-12.6,65,22,24.1,101.92,Snow
01-08-2012 12:00,-6.7,-11.9,66,15,24.1,101.9,Snow
01-08-2012 13:00,-6.5,-12.4,63,15,24.1,101.94,Cloudy
01-08-2012 14:00,-6.5,-12,65,19,24.1,101.97,Mostly Cloudy
01-08-2012 15:00,-6.6,-12.9,61,20,48.3,102.04,Mostly Cloudy
01-08-2012 16:00,-6.6,-13.3,59,20,24.1,102.09,Mostly Cloudy
01-08-2012 17:00,-7.2,-13.8,59,17,25,102.17,Mainly Clear
01-08-2012 18:00,-8.1,-14.1,62,17,25,102.23,Mainly Clear
01-08-2012 19:00,-8,-13.9,62,15,25,102.26,Mostly Cloudy
01-08-2012 20:00,-8.3,-13.7,65,15,25,102.28,Mostly Cloudy
01-08-2012 21:00,-8.3,-13.9,64,11,25,102.26,Mostly Cloudy
01-08-2012 22:00,-8.7,-14,65,7,25,102.22,Mostly Cloudy
01-08-2012 23:00,-9,-13.9,68,7,25,102.22,Mostly Cloudy
01-09-2012 00:00,-9.2,-14.3,66,6,25,102.17,Mostly Cloudy
01-09-2012 01:00,-9.8,-14.5,68,0,25,102.13,Mostly Cloudy
01-09-2012 02:00,-9,-14.1,66,4,25,102.15,Mostly Cloudy
01-09-2012 03:00,-8.8,-13.2,70,0,25,102.11,Cloudy
01-09-2012 04:00,-8.5,-13.2,69,9,25,102.02,Cloudy
01-09-2012 05:00,-8.4,-12.7,71,11,25,101.93,Cloudy
01-09-2012 06:00,-7.7,-11.9,72,11,25,101.86,Cloudy
01-09-2012 07:00,-6.8,-11,72,15,25,101.8,Mostly Cloudy
01-09-2012 08:00,-5.9,-10.5,70,13,16.1,101.74,Snow
01-09-2012 09:00,-5.4,-9.2,75,11,12.9,101.68,Snow
01-09-2012 10:00,-4.8,-8.3,76,9,16.1,101.64,Snow
01-09-2012 11:00,-3.7,-7.2,77,7,24.1,101.54,Snow
01-09-2012 12:00,-2.5,-6.6,73,9,24.1,101.4,Cloudy
01-09-2012 13:00,-1.7,-5.8,74,7,24.1,101.27,Cloudy
01-09-2012 14:00,-1.4,-5.1,76,7,24.1,101.2,Cloudy
01-09-2012 15:00,-1,-5.1,74,9,24.1,101.13,Mostly Cloudy
01-09-2012 16:00,-1.3,-5.7,72,11,24.1,101.05,Mostly Cloudy
01-09-2012 17:00,-1.4,-5.8,72,15,24.1,100.96,Mostly Cloudy
01-09-2012 18:00,-1,-5.6,71,20,25,100.9,Mostly Cloudy
01-09-2012 19:00,-1.1,-5.8,70,19,25,100.83,Mostly Cloudy
01-09-2012 20:00,-1.5,-6.2,70,15,25,100.77,Mostly Cloudy
01-09-2012 21:00,-1.7,-6.3,71,11,25,100.64,Mostly Cloudy
01-09-2012 22:00,-0.3,-6.3,64,19,25,100.54,Mostly Cloudy
01-09-2012 23:00,-0.2,-6.1,64,17,25,100.45,Cloudy
01-10-2012 00:00,2.5,-5.2,57,30,25,100.38,Cloudy
01-10-2012 01:00,2.3,-3.4,66,35,25,100.28,Snow
01-10-2012 02:00,1.4,-2.5,75,19,6.4,100.23,Snow
01-10-2012 03:00,1.6,-2,77,28,25,100.16,Snow
01-10-2012 04:00,1.2,-1.7,81,26,25,100.07,Cloudy
01-10-2012 05:00,0.8,-1.2,86,30,9.7,100.02,"Rain,Snow"
01-10-2012 06:00,0.7,-1.2,87,30,8,100.04,Snow
01-10-2012 07:00,1.5,-0.7,85,20,8,100.08,Snow
01-10-2012 08:00,1.2,-1.1,85,24,16.1,100.11,Cloudy
01-10-2012 09:00,1.6,-0.8,84,17,19.3,100.23,Cloudy
01-10-2012 10:00,2,-0.9,81,24,24.1,100.27,Mostly Cloudy
01-10-2012 11:00,2.6,-1.1,77,22,24.1,100.29,Mainly Clear
01-10-2012 12:00,1.4,-3.1,72,30,24.1,100.32,Mostly Cloudy
01-10-2012 13:00,0.7,-5.4,64,26,24.1,100.36,Mostly Cloudy
01-10-2012 14:00,-0.2,-6.2,64,26,24.1,100.45,Mainly Clear
01-10-2012 15:00,-1.4,-7.9,61,30,24.1,100.65,Mainly Clear
01-10-2012 16:00,-3.1,-10.9,55,30,24.1,100.81,Mostly Cloudy
01-10-2012 17:00,-4,-12,54,17,24.1,100.91,Mostly Cloudy
01-10-2012 18:00,-4.9,-12.7,54,15,25,101.04,Mostly Cloudy
01-10-2012 19:00,-5.7,-13.8,53,15,25,101.15,Mostly Cloudy
01-10-2012 20:00,-6.4,-14.3,53,13,25,101.24,Mostly Cloudy
01-10-2012 21:00,-6.6,-13.6,57,9,25,101.32,Mostly Cloudy
01-10-2012 22:00,-7.3,-14.7,55,13,25,101.34,Mostly Cloudy
01-10-2012 23:00,-8.6,-15.6,57,19,25,101.44,Mostly Cloudy
01-11-2012 00:00,-9.5,-16.8,55,17,25,101.43,Mostly Cloudy
01-11-2012 01:00,-10.7,-17.8,56,17,25,101.49,Clear
01-11-2012 02:00,-12,-18.9,56,19,25,101.57,Clear
01-11-2012 03:00,-12.7,-19.4,57,19,25,101.64,Clear
01-11-2012 04:00,-13.4,-20.1,57,17,25,101.66,Clear
01-11-2012 05:00,-13.9,-21,55,19,25,101.66,Mainly Clear
01-11-2012 06:00,-14.4,-21.1,57,20,25,101.72,Mainly Clear
01-11-2012 07:00,-14.4,-21,57,13,25,101.77,Mostly Cloudy
01-11-2012 08:00,-14.7,-21.4,57,15,24.1,101.8,Mostly Cloudy
01-11-2012 09:00,-14.3,-20.8,58,15,24.1,101.81,Mostly Cloudy
01-11-2012 10:00,-13.9,-20.9,55,11,19.3,101.89,Cloudy
01-11-2012 11:00,-13.4,-20.8,54,15,24.1,101.78,Mostly Cloudy
01-11-2012 12:00,-12.7,-20.4,53,17,24.1,101.68,Cloudy
01-11-2012 13:00,-12.2,-20,52,19,24.1,101.63,Mostly Cloudy
01-11-2012 14:00,-11.4,-19.4,52,20,24.1,101.56,Mostly Cloudy
01-11-2012 15:00,-11.6,-19.9,50,20,24.1,101.61,Mostly Cloudy
01-11-2012 16:00,-11.8,-20.9,47,20,24.1,101.6,Mostly Cloudy
01-11-2012 17:00,-11.9,-20.1,51,26,24.1,101.56,Mostly Cloudy
01-11-2012 18:00,-12,-19.9,52,24,25,101.51,Mostly Cloudy
01-11-2012 19:00,-11.8,-19.2,54,30,25,101.43,Mostly Cloudy
01-11-2012 20:00,-11.2,-18.1,57,24,25,101.4,Cloudy
01-11-2012 21:00,-11.2,-16.5,65,19,25,101.32,Cloudy
01-11-2012 22:00,-10.8,-16,65,22,25,101.29,Cloudy
01-11-2012 23:00,-10.7,-15.7,67,20,25,101.19,Mostly Cloudy
01-12-2012 00:00,-10,-15.2,66,19,25,101.17,Mostly Cloudy
01-12-2012 01:00,-9.8,-15.2,65,24,25,101.13,Mostly Cloudy
01-12-2012 02:00,-9.4,-15,64,26,25,101.08,Cloudy
01-12-2012 03:00,-9,-14.7,63,33,25,101.02,Cloudy
01-12-2012 04:00,-8.5,-14.1,64,22,25,100.93,Cloudy
01-12-2012 05:00,-8,-13.7,64,30,25,100.81,Cloudy
01-12-2012 06:00,-7.6,-13.1,65,28,25,100.76,Cloudy
01-12-2012 07:00,-7.3,-12.7,65,28,16.1,100.69,Snow Showers
01-12-2012 08:00,-7.1,-11.3,72,33,6.4,100.61,Snow
01-12-2012 09:00,-6.8,-10.5,75,33,3.2,100.54,Snow
01-12-2012 10:00,-6.2,-9.6,77,35,4.8,100.46,Snow
01-12-2012 11:00,-6,-9.5,76,32,2,100.35,Snow
01-12-2012 12:00,-5.8,-8.9,79,32,4.8,100.22,Snow
01-12-2012 13:00,-5.8,-8.6,81,33,1.2,100.09,Snow
01-12-2012 14:00,-5.7,-8.5,81,28,1.2,99.97,Snow
01-12-2012 15:00,-5.2,-7.6,83,26,0.8,99.9,Moderate Snow
01-12-2012 16:00,-4.9,-7.3,83,33,0.6,99.88,Moderate Snow
01-12-2012 17:00,-5.1,-7.6,83,33,1,99.83,Snow
01-12-2012 18:00,-5.4,-8.1,81,35,1.2,99.76,Snow
01-12-2012 19:00,-5,-7.6,82,30,4,99.72,Snow
01-12-2012 20:00,-5,-7.8,81,28,6.4,99.64,Snow
